chromosome,position,cm
4,27057318,47.950899
4,27125477,48.042384
4,27128768,48.163508
4,27260331,48.268035
4,27269408,48.486512
4,27342582,48.578936
4,27346400,48.685014
4,27383850,48.695722
4,27387822,48.766226
4,27619095,48.893096
4,27668207,48.978084
4,27670222,49.030989
4,27704222,49.056369
4,27708947,49.169263
4,27830347,49.246053
4,27832690,49.321179
4,27905331,49.349364
4,27907123,49.431461
4,27964816,49.461377
4,27966505,49.525426
4,28177550,49.601618
4,28182176,49.656288
4,28851586,49.925957
4,28872833,49.997712
4,28875462,50.08816
4,28927119,50.113021
4,28935213,50.213543
4,28937580,50.343069
4,29126645,50.391603
4,29129922,50.57078
4,29313037,50.626377
4,29314359,50.681206
4,29739299,50.874281
4,29740429,50.941295
4,29759983,50.951473
4,29778648,51.088985
4,29899300,51.118774
4,29903052,51.202533
4,30084913,51.311638
4,30088944,51.389556
4,30153536,51.410436
4,30156463,51.551031
4,30167692,51.656427
4,30385756,51.843316
4,30389619,51.957212
4,30453156,51.999731
4,30455150,52.125524
4,31028190,52.352438
4,31034642,52.413565
4,31200828,52.545563
4,31207007,52.628109
4,31313352,52.702711
4,31319279,52.871237
4,31397992,52.927097
4,31404258,53.126519
4,31737628,53.265371
4,31760859,53.318214
4,31768455,53.442531
4,31781937,53.469306
4,31784698,53.583606
4,32260388,53.730379
4,32261474,53.826956
4,32321779,53.891408
4,32323374,54.015913
4,32577993,54.152762
4,32592599,54.214349
4,32594107,54.326089
4,32955410,54.489392
4,32962030,54.552998
4,33168441,54.609952
4,33176046,54.704392
4,33197539,54.71539
4,33203140,54.842912
4,33220693,54.847622
4,33221970,54.945631
4,33378743,55.036533
4,33398105,55.491598
4,33557126,55.514961
4,33640864,55.630799
4,33642614,55.730524
4,34344694,55.768369
4,34348046,55.874254
4,34357956,55.919724
4,35150284,56.265806
4,35153188,56.400567
4,35407846,56.699076
4,35410960,56.802578
4,35654641,56.889318
4,35656296,56.956281
4,36008967,57.1312
4,36023112,57.235257
4,36302903,57.360654
4,36305264,57.464463
4,36403061,57.60552
4,36540003,57.640635
4,36542471,57.731978
4,36671810,57.772945
4,36676069,57.922729
4,36918189,57.991066
4,37253250,58.211084
4,37255844,58.295683
4,37369765,58.402128
4,37388637,58.501536
4,37536119,58.663795
4,37538137,58.750875
4,37555279,58.798789
4,37556592,58.877723
4,37660615,59.005339
4,37664677,59.099846
4,37754104,59.258834
4,37769060,59.370271
4,37875512,59.496217
4,37898961,59.771263
4,37938518,59.902933
4,38101370,59.994005
4,38202601,60.165503
4,38205831,60.266451
4,38237981,60.313289
4,38244624,60.386363
4,38285801,60.419913
4,38287723,60.468109
4,38330681,60.595996
4,38486411,60.720281
4,38555885,61.002388
4,38751694,61.145372
4,38764112,61.208124
4,38905194,61.294126
4,38908643,61.385827
4,38972793,61.639967
4,38983760,61.840084
4,39005601,61.866489
4,39019877,61.984257
4,39425248,62.072678
4,39643536,62.247265
4,40196600,62.44834
4,40205742,62.618422
4,40384525,62.969285
4,40397253,63.165094
4,40426677,63.236339
4,40432588,63.313322
4,40464231,63.383272
4,40473240,63.496363
4,40575251,63.744568
4,40589717,64.029671
4,40652510,64.06839
4,40663704,64.222207
4,40721542,64.340269
4,40730503,64.421721
4,40867329,64.494334
4,40874516,64.59003
4,41144591,64.792118
4,41153134,64.858261
4,41220816,64.935599
4,41222917,65.072978
4,41367089,65.202416
4,41372602,65.329407
4,41456146,65.409122
4,41460192,65.485938
4,41543319,65.538483
4,41559209,65.62543
4,41623048,65.665957
4,41639516,65.903627
4,41710035,65.964144
4,41711689,66.046913
4,41800638,66.10866
4,41824126,66.221447
4,41826336,66.323317
4,42189248,66.53539
4,42197205,66.671839
4,42231107,66.864461
4,42662718,67.165074
4,42665092,67.235431
4,43274485,67.57176
4,43691514,67.636153
4,43964135,67.755545
4,43965710,67.880737
4,44137632,67.945524
4,44144262,68.03137
4,45186832,68.389851
4,45192567,68.468514
4,45720230,68.64088
4,46975116,68.893252
4,47410503,69.129758
4,47413449,69.222038
4,47475019,69.250995
4,47545128,69.404128
4,48229344,69.670463
4,49629572,69.788698
4,52935681,69.803517
4,53814878,70.028816
4,53875215,70.095872
4,53879742,70.194024
4,54378522,70.285091
4,54657093,70.574131
4,54659026,70.721934
4,54776922,70.873921
4,54778529,70.953488
4,54956686,70.997472
4,54964328,71.128991
4,55164866,71.255001
4,55167287,71.381767
4,55202186,71.40068
4,55207747,71.497564
4,55428220,71.663659
4,55430998,71.774212
4,55580596,71.941962
4,55584101,72.004774
4,55629474,72.04209
4,55643404,72.129536
4,55683148,72.159851
4,55684731,72.293884
4,55751539,72.36455
4,55753059,72.41245
4,55809222,72.452501
4,55811013,72.496577
4,55877236,72.534074
4,55885310,72.702427
4,55929176,72.717383
4,55950198,72.803828
4,55955232,72.919278
4,55982752,72.998317
4,55991042,73.188784
4,56027816,73.207617
4,56034351,73.347214
4,56545905,73.554736
4,56548407,73.647197
4,56688103,73.805301
4,56901376,73.857756
4,57009127,73.995234
4,57010786,74.072041
4,57039609,74.118555
4,57047285,74.218247
4,57102779,74.324127
4,57108271,74.475498
4,57156379,74.611394
4,57162619,74.740467
4,57172335,74.785952
4,57178227,74.929698
4,57423701,75.038711
4,57431561,75.222606
4,57458128,75.234867
4,57462137,75.354509
4,57503077,75.369628
4,57506571,75.47087
4,57599283,75.584948
4,57603682,75.674726
4,57629710,75.736776
4,57638351,75.852799
4,57733499,76.01097
4,57903268,76.053318
4,57944831,76.1777
4,58005459,76.211764
4,58013545,76.324927
4,58027081,76.351781
4,58036217,76.46452
4,58078466,76.508536
4,58079767,76.563122
4,58144650,76.69737
4,58378521,76.881908
4,58598522,76.945178
4,58599715,76.986197
4,58676177,77.033221
4,58714407,77.278438
4,58934152,77.358515
4,58935943,77.441308
4,58946946,77.510296
4,59360096,77.672639
4,59361130,77.724177
4,60740620,78.283773
4,60742316,78.407801
4,60864775,78.523309
4,60868486,78.620426
4,61371097,78.842037
4,61374989,78.935131
4,61585709,79.017763
4,61588040,79.085247
4,61821524,79.178573
4,61872517,79.267298
4,61875187,79.349895
4,61958701,79.408927
4,61975310,79.606405
4,62098937,79.662352
4,62106989,79.772314
4,62160473,79.805183
4,62164254,79.869902
4,62225605,79.882408
4,62229733,79.948077
4,62366666,80.093612
4,62375160,80.180982
4,62733437,80.315039
4,62755418,80.383322
4,63235072,80.514541
4,63243416,80.583659
4,63325135,80.615795
4,63384439,80.773463
4,63477909,80.817519
4,63487802,80.881617
4,63713604,80.980086
4,63842441,81.159676
4,63847975,81.25082
4,64118963,81.311944
4,64127079,81.539424
4,64337661,81.627583
4,64342824,81.699194
4,64501846,81.736513
4,64505952,81.802459
4,65298989,81.968808
4,65313753,82.069325
4,65563678,82.16117
4,65568424,82.253497
4,66126518,82.425574
4,66599660,82.773198
4,66601246,82.874658
4,66623047,82.94166
4,67033803,83.058293
4,67039800,83.206887
4,67118635,83.283665
4,67600200,83.483872
4,67602270,83.588768
4,67610038,83.5988
4,67614358,83.692127
4,67722262,83.821901
4,68058681,83.936178
4,68061633,84.015164
4,68219792,84.163263
4,68457403,84.216123
4,68458808,84.307138
4,68614947,84.371239
4,68715639,84.50334
4,68717162,84.597997
4,68738811,84.610098
4,68744117,84.686016
4,69599438,84.803829
4,70311554,85.012724
4,70517952,85.146808
4,70519460,85.281342
4,70725821,85.335813
4,70728565,85.386021
4,71000270,85.456121
4,71048953,85.581793
4,71050205,85.628262
4,71459248,85.800747
4,71501744,86.092237
4,71511259,86.095161
4,71521971,86.304801
4,72015456,86.449597
4,72021154,86.51661
4,72077830,86.544982
4,72081286,86.608879
4,72133586,86.632945
4,72147070,86.724575
4,72416585,86.806697
4,72418470,86.95357
4,72447421,87.036164
4,72545947,87.058714
4,72559956,87.114778
4,72804478,87.273715
4,73176606,87.366411
4,73184859,87.508336
4,73254646,87.529366
4,73256772,87.625453
4,73676145,87.776171
4,73678470,87.842467
4,73856613,87.936136
4,74590472,88.054193
4,74594043,88.153836
4,74725320,88.187336
4,75086421,88.473689
4,75197415,88.488928
4,75199073,88.593046
4,75258885,88.623813
4,75260332,88.68799
4,75415862,88.742982
4,75419787,88.803591
4,75546594,88.81813
4,75555721,88.905379
4,75624475,88.925869
4,75632076,89.071521
4,75745515,89.167081
4,75748121,89.288861
4,75761496,89.400333
4,75889382,89.435966
4,75898097,89.501059
4,75983125,89.549626
4,75985909,89.637777
4,76283048,89.804246
4,76284693,89.897596
4,76493256,89.953492
4,76496835,90.048111
4,76737790,90.089328
4,76859615,90.344086
4,77129568,90.41946
4,77136211,90.543779
4,77220837,90.644276
4,77440267,90.735213
4,77441688,90.812235
4,77718624,90.951979
4,77720135,91.024382
4,77732625,91.071715
4,77734939,91.18869
4,77766480,91.219731
4,77770486,91.440393
4,77872088,91.62715
4,78045685,91.682197
4,78049821,91.747113
4,78160496,91.820698
4,78161966,91.894079
4,78333798,92.013357
4,78335246,92.092433
4,78505578,92.204389
4,78509804,92.309716
4,78539140,92.374991
4,78542597,92.437426
4,78623871,92.500338
4,78628215,92.637041
4,78968625,92.693072
4,79004681,92.813515
4,79091456,92.882054
4,79095777,92.997897
4,79474040,93.249623
4,79494430,93.355659
4,79881513,93.468956
4,79883086,93.541371
4,80077593,93.635368
4,80085942,93.727043
4,80317772,93.841358
4,80322959,93.911742
4,80816632,94.202634
4,80963952,94.224102
4,80989322,94.296702
4,80996125,94.413265
4,81058566,94.443279
4,81061233,94.55421
4,81207039,94.6967
4,81211570,94.80271
4,81890350,94.949036
4,82123667,95.175822
4,82126121,95.291079
4,82329840,95.352356
4,82340277,95.519065
4,82473932,95.69702
4,82477512,95.809075
4,82643252,95.959439
4,82655939,96.27759
4,82688257,96.315492
4,82693536,96.40732
4,83014965,96.504127
4,83143011,96.65766
4,83150787,96.739791
4,83370722,96.866771
4,83374848,96.934653
4,83423737,96.971374
4,83446505,97.075892
4,83481624,97.100084
4,83485723,97.163487
4,83635124,97.255339
4,83636991,97.339269
4,83673572,97.39367
4,83680552,97.53204
4,83998014,97.611434
4,84008262,97.766634
4,84221419,97.975378
4,84229897,98.149957
4,84254494,98.211733
4,84289142,98.974982
4,84314972,99.047794
4,84618310,99.176531
4,84624474,99.304243
4,84750219,99.38515
4,84755605,99.458993
4,84798714,99.498068
4,84801720,99.652343
4,84901327,99.727641
4,84906728,99.830801
4,85081143,99.904727
4,85084417,100.033831
4,85142683,100.053662
4,85150623,100.116428
4,85288111,100.156562
4,85431963,100.308922
4,85434987,100.470939
4,86307009,100.644015
4,86342551,100.703445
4,86345287,100.808046
4,86437055,100.936785
4,86438396,101.005358
4,86595094,101.082689
4,86610001,101.233917
4,86930207,101.453538
4,86931482,101.550059
4,87208101,101.672992
4,87219895,101.726901
4,87752350,101.804428
4,88382475,102.044059
4,88475614,102.136289
4,88555858,102.361138
4,88714718,102.409429
4,89165192,102.812621
4,89177298,102.894697
4,89236735,102.923612
4,89248905,103.031126
4,89306659,103.139539
4,89314310,103.25681
4,89443162,103.327102
4,89454371,103.397212
4,89455735,103.482517
4,89742764,103.620517
4,89750361,103.732241
4,90126051,103.883898
4,90131593,104.248793
4,90184428,104.325835
4,90198463,104.407458
4,90229400,104.428703
4,90235488,104.560836
4,90499545,104.79566
4,90505568,104.865917
4,90624853,104.923827
4,90629465,104.970533
4,91308986,105.1921
4,91315436,105.298866
4,91453933,105.3298
4,91460581,105.404506
4,91554663,105.461834
4,91562902,105.538362
4,92163756,105.896394
4,92170680,105.969095
4,92214379,105.981973
4,92224069,106.065801
4,92638788,106.249378
4,92641228,106.316349
4,93198845,106.458731
4,93666474,106.675656
4,94231375,106.787657
4,94233967,106.871127
4,94755142,107.2192
4,94761237,107.339574
4,94786087,107.370082
4,94789036,107.508682
4,95254730,107.62592
4,95597814,107.806578
4,95606370,108.016595
4,95635406,108.076194
4,95637691,108.131037
4,95895098,108.277834
4,95897369,108.410488
4,96181408,108.528732
4,96183583,108.639018
4,96212134,108.661382
4,96216322,108.803356
4,96313636,108.920432
4,96316769,108.979228
4,96363284,109.040273
4,96377572,109.154793
4,96379226,109.262306
4,96464931,109.421787
4,96480118,109.581069
4,96663991,109.660859
4,96810247,109.826868
4,96814068,109.883356
4,96903665,109.968903
4,96913523,110.075824
4,97539664,110.199029
4,97542014,110.30471
4,97782257,110.394063
4,97907354,110.532628
4,97915370,110.619152
4,98281900,110.761791
4,99399748,110.881628
4,99425353,111.098136
4,99528088,111.177088
4,99534928,111.342343
4,99708191,111.543258
4,99713680,111.622693
4,100292765,111.826034
4,100336102,111.942588
4,100339596,112.013763
4,100674740,112.14732
4,100678930,112.211285
4,100728698,112.245258
4,100730746,112.298983
4,101106111,112.359856
4,101132795,112.41773
4,101135166,112.561587
4,101191716,112.57179
4,101217080,112.659874
4,101219932,112.748023
4,101250183,112.845004
4,101704144,112.98924
4,101716176,113.078997
4,101875918,113.125264
4,101899716,113.282065
4,101939120,113.300114
4,101947930,113.371436
4,102020924,113.403589
4,102030662,113.468554
4,102520785,113.652611
4,102570449,113.819315
4,102701232,113.901843
4,102710688,114.005231
4,103111709,114.137519
4,103122561,114.201668
4,103218327,114.247201
4,103224534,114.332214
4,103387419,114.387493
4,103390496,114.561472
4,104374191,114.748494
4,104382243,114.894437
4,104422587,114.926295
4,104424934,115.0124
4,104802530,115.166705
4,104804994,115.268521
4,104868866,115.289829
4,104873754,115.374403
4,104918243,115.416095
4,104932297,115.586849
4,105304269,115.645462
4,105305873,115.699043
4,105409696,115.721515
4,105519507,115.855785
4,105704161,115.905419
4,105707209,115.947471
4,106048291,116.184544
4,106482185,116.292244
4,106483327,116.356731
4,106506244,116.397053
4,106508526,116.499344
4,106514797,116.578416
4,106812732,116.655669
4,106942261,116.786253
4,107296620,116.807343
4,107300041,116.859821
4,107500302,116.901811
4,107501529,116.973494
4,107587752,117.066299
4,107819408,117.104618
4,107826505,117.185271
4,108125157,117.430864
4,108126979,117.530851
4,108177310,117.600881
4,108605212,117.752743
4,108607609,117.832506
4,108742486,117.882582
4,108801664,117.979903
4,108826814,118.150462
4,109111753,118.220763
4,109119090,118.381517
4,109309107,118.537319
4,109311641,118.577245
4,109371094,118.59541
4,109373745,118.681359
4,109632663,118.756478
4,109655051,118.850643
4,109660904,118.977231
4,109777933,119.096149
4,109781788,119.17225
4,109924092,119.222055
4,109929059,119.290403
4,109980374,119.325253
4,109984359,119.525107
4,110212176,119.644978
4,110226858,119.74477
4,110658856,119.895005
4,110664797,119.986395
4,111031236,120.227053
4,111033020,120.292172
4,111060898,120.323053
4,111067798,120.429109
4,111112448,120.452916
4,111146079,120.645211
4,111255917,120.74178
4,111257452,120.855273
4,111321459,120.891702
4,111326060,120.961107
4,111464918,121.021642
4,111473238,121.167725
4,111511042,121.218126
4,111515874,121.296789
4,111733700,121.421232
4,111734654,121.489471
4,111932510,121.63285
4,111937018,121.795895
4,112011657,121.827249
4,112024192,121.965135
4,112203767,122.054743
4,112205779,122.106595
4,112516432,122.197351
4,112521730,122.342403
4,112556243,122.443895
4,113215835,122.600211
4,113245934,122.690264
4,113247850,122.824958
4,113333765,122.933413
4,113775148,123.060308
4,113866381,123.145434
4,113876522,123.261434
4,113917110,123.335016
4,113918577,123.450415
4,113966317,123.511794
4,113971374,123.63738
4,113989326,123.660662
4,113991792,123.723469
4,114022813,123.745386
4,114024585,123.815667
4,114067139,123.849186
4,114068831,123.906873
4,114099211,124.000776
4,114228154,124.062121
4,114252063,124.239901
4,114302266,124.262138
4,114329115,124.397533
4,114332302,124.544816
4,114464138,124.599763
4,114478653,124.69603
4,114608814,124.767374
4,114611948,124.869247
4,114682714,124.933241
4,114690439,125.052857
4,114865870,125.133455
4,114867878,125.206119
4,114905478,125.258843
4,114922093,125.381169
4,115227967,125.444518
4,115296142,125.598226
4,115299073,125.697569
4,115399724,125.813544
4,115665320,125.863248
4,115667049,125.983309
4,115865849,126.106298
4,115867911,126.182142
4,117042009,126.525857
4,117273734,126.668761
4,117280809,126.739157
4,117558986,126.855013
4,117560749,126.917221
4,118021076,127.121523
4,118027029,127.185456
4,118221551,127.286023
4,118227603,127.35487
4,118479461,127.579178
4,118481560,127.639961
4,118940052,127.929129
4,119791446,128.091394
4,119932620,128.252377
4,119964542,128.406886
4,120066439,128.500358
4,120563053,128.563313
4,120893890,128.708174
4,120989853,128.846351
4,121393821,128.96773
4,121396023,129.108904
4,121542992,129.219648
4,121545814,129.293534
4,121976444,129.502069
4,121978439,129.631895
4,122146514,129.688822
4,122151559,129.855482
4,122234688,129.932195
4,122237056,129.99424
4,122453154,130.144654
4,122459619,130.309377
4,122656714,130.47389
4,122659704,130.586704
4,122875092,130.678587
4,122901563,130.748255
4,122903090,130.817719
4,123027783,130.93535
4,123564119,131.009606
4,123565302,131.058509
4,123769589,131.12242
4,123783387,131.235294
4,124285130,131.351522
4,124288412,131.492162
4,124362049,131.557689
4,124386745,131.662788
4,124388428,131.760734
4,124533487,131.824253
4,124543874,131.884305
4,125365420,132.167638
4,125367740,132.216159
4,125484418,132.303822
4,125497154,132.431703
4,125863762,132.681472
